Date,Open,High,Low,Close,%Change
21-02-2011,5456.6,5526.25,5413.1,5518.6,1.12%
22-02-2011,5504.4,5519.45,5437.3,5469.2,-0.64%
23-02-2011,5452.45,5495.2,5427.55,5437.35,-0.28%
24-02-2011,5408.75,5423.4,5242.5,5262.7,-2.78%
25-02-2011,5321.05,5338.2,5232.75,5303.55,-0.33%
28-02-2011,5330.15,5477,5308.6,5333.25,0.06%
01-03-2011,5382,5533.05,5373.55,5522.3,2.54%
03-03-2011,5478.45,5570.75,5468.25,5536.2,1.04%
04-03-2011,5586.2,5608.2,5524.1,5538.75,-0.86%
07-03-2011,5490.05,5491.25,5408.45,5463.15,-0.49%
08-03-2011,5466.1,5530.55,5464.75,5520.8,0.99%
09-03-2011,5542.4,5563.3,5477.45,5531,-0.21%
10-03-2011,5516.1,5516.3,5468.45,5494.4,-0.39%
11-03-2011,5456.15,5502.7,5411.55,5445.45,-0.20%
14-03-2011,5436.5,5537.3,5434.25,5531.5,1.72%
15-03-2011,5420,5497.85,5373.65,5449.65,0.54%
16-03-2011,5475.95,5535.1,5475.95,5511.15,0.64%
17-03-2011,5455.4,5510.05,5435.3,5446.65,-0.16%
18-03-2011,5475.35,5483.05,5366.4,5373.7,-1.89%
21-03-2011,5408.75,5413.3,5348.2,5364.75,-0.82%
22-03-2011,5390.85,5428.15,5376.15,5413.85,0.42%
23-03-2011,5411.4,5484.95,5401.95,5480.25,1.26%
24-03-2011,5501.8,5529,5496.1,5522.4,0.37%
25-03-2011,5588.65,5667.1,5560.95,5654.25,1.16%
28-03-2011,5645.25,5709.1,5643.2,5687.25,0.74%
29-03-2011,5686.5,5770.35,5680.7,5736.35,0.87%
30-03-2011,5755.8,5803.15,5753.9,5787.65,0.55%
31-03-2011,5803.05,5872,5778.65,5833.75,0.53%
01-04-2011,5835,5860.2,5810.4,5826.05,-0.15%
04-04-2011,5842,5918.7,5833.2,5908.45,1.12%
05-04-2011,5923.85,5928.65,5855.85,5910.05,-0.23%
06-04-2011,5908,5944.45,5868.8,5891.75,-0.28%
07-04-2011,5888.55,5906.1,5866.25,5885.7,-0.05%
08-04-2011,5886.75,5926.95,5822,5842,-0.77%
11-04-2011,5805.35,5830.3,5777.9,5785.7,-0.34%
13-04-2011,5747.95,5923.6,5735.55,5911.5,2.77%
15-04-2011,5898.75,5907.35,5806.45,5824.55,-1.27%
18-04-2011,5824.35,5897.9,5722.25,5729.1,-1.66%
19-04-2011,5716,5762.95,5693.25,5740.75,0.43%
20-04-2011,5786.05,5857.35,5759.65,5851.65,1.12%
21-04-2011,5882.85,5912.9,5864.35,5884.7,0.03%
25-04-2011,5859.6,5906.6,5857,5874.5,0.25%
26-04-2011,5876.85,5893.2,5791.55,5868.4,-0.14%
27-04-2011,5884.2,5892.35,5819.95,5833.9,-0.86%
28-04-2011,5851.35,5856.4,5776.95,5785.45,-1.14%
29-04-2011,5782.5,5804.3,5706.05,5749.5,-0.57%
02-05-2011,5766.9,5775.25,5687.7,5701.3,-1.15%
03-05-2011,5689.7,5710.8,5554.85,5565.25,-2.24%
04-05-2011,5567.7,5578.8,5503,5537.15,-0.55%
05-05-2011,5531.6,5560.3,5443.65,5459.85,-1.31%
06-05-2011,5477.65,5564.4,5472.45,5551.45,1.33%
09-05-2011,5575.2,5586.05,5502.4,5551.1,-0.43%
10-05-2011,5555.55,5592.9,5514.55,5541.25,-0.26%
11-05-2011,5547.2,5574.7,5525,5565.05,0.32%
12-05-2011,5537.8,5572.5,5476.3,5486.15,-0.94%
13-05-2011,5492.35,5605,5472.15,5544.75,0.95%
16-05-2011,5541.7,5541.8,5487.65,5499,-0.78%
17-05-2011,5496.1,5523.85,5421.05,5438.95,-1.05%
18-05-2011,5448.2,5460.5,5401.25,5420.6,-0.51%
19-05-2011,5448.15,5452.6,5411.25,5428.1,-0.37%
20-05-2011,5450.65,5517.55,5432.75,5486.35,0.65%
23-05-2011,5456.7,5456.7,5373,5386.55,-1.30%
24-05-2011,5385.1,5422.6,5367.45,5394.85,0.18%
25-05-2011,5389.1,5389.1,5328.7,5348.95,-0.75%
26-05-2011,5372.75,5422.2,5356.35,5412.35,0.73%
27-05-2011,5413.7,5485.8,5413.6,5476.1,1.14%
30-05-2011,5493.75,5509.3,5458.6,5473.1,-0.38%
31-05-2011,5492,5571.6,5489.7,5560.15,1.23%
01-06-2011,5561.05,5597.35,5559.45,5592,0.55%
02-06-2011,5529.9,5568.2,5521.95,5550.35,0.37%
03-06-2011,5565.7,5604.95,5507.2,5516.75,-0.89%
06-06-2011,5504.3,5542.65,5479.85,5532.05,0.50%
07-06-2011,5509.15,5570.1,5507.8,5556.15,0.85%
08-06-2011,5535.25,5556.6,5514.9,5526.85,-0.15%
09-06-2011,5523.55,5540.1,5502.05,5521.05,-0.05%
10-06-2011,5518.05,5521.45,5457.45,5485.8,-0.59%
13-06-2011,5469.85,5496.7,5436.95,5482.8,0.24%
14-06-2011,5485.6,5520.15,5484.2,5500.5,0.27%
15-06-2011,5494.45,5499.35,5438.95,5447.5,-0.86%
16-06-2011,5419.65,5447.5,5389.8,5396.75,-0.42%
17-06-2011,5412.5,5421.15,5355.85,5366.4,-0.86%
20-06-2011,5372.2,5377.4,5195.9,5257.9,-2.17%
21-06-2011,5280.8,5322.45,5257,5275.85,-0.09%
22-06-2011,5304.65,5310.5,5262.5,5278.3,-0.50%
23-06-2011,5269.1,5330.6,5252.25,5320,0.96%
24-06-2011,5343.4,5477.85,5343.4,5471.25,2.34%
27-06-2011,5441.2,5552.65,5434.25,5526.6,1.55%
28-06-2011,5548.85,5558.3,5496.35,5545.3,-0.06%
29-06-2011,5566.5,5608.65,5566.5,5600.45,0.61%
30-06-2011,5614.5,5657.9,5606.1,5647.4,0.58%
01-07-2011,5705.75,5705.8,5609.75,5627.2,-1.40%
04-07-2011,5679.55,5679.65,5633.1,5650.5,-0.51%
05-07-2011,5659.85,5659.85,5612.3,5632.1,-0.49%
06-07-2011,5622.7,5655.4,5610.75,5625.45,0.05%
07-07-2011,5633.35,5737.15,5632.95,5728.95,1.67%
08-07-2011,5734.65,5740.4,5651.05,5660.65,-1.31%
11-07-2011,5648.05,5652.9,5601.7,5616.1,-0.57%
12-07-2011,5556.9,5580.25,5496.95,5526.15,-0.56%
13-07-2011,5542.05,5596.15,5541.4,5585.45,0.78%
14-07-2011,5569,5653.95,5541.7,5599.8,0.55%
15-07-2011,5602.95,5631.7,5562.75,5581.1,-0.39%
18-07-2011,5581.75,5596.6,5550.95,5567.05,-0.26%
19-07-2011,5569.85,5627.65,5557.2,5613.55,0.78%
20-07-2011,5642.05,5645.4,5555.1,5567.05,-1.35%
21-07-2011,5554.6,5578.9,5532.7,5541.6,-0.23%
22-07-2011,5576.95,5642.2,5567.1,5633.95,1.01%
25-07-2011,5633.8,5700.55,5616.7,5680.3,0.82%
26-07-2011,5688.45,5702.25,5560.15,5574.85,-2.04%
27-07-2011,5588.55,5591.7,5521.5,5546.8,-0.75%
28-07-2011,5492.4,5512.1,5475.65,5487.75,-0.08%
29-07-2011,5479,5520.3,5453.95,5482,0.05%
01-08-2011,5527.5,5551.9,5486.45,5516.8,-0.19%
02-08-2011,5493.2,5496.3,5433.65,5456.55,-0.67%
03-08-2011,5402,5422.6,5378.85,5404.8,0.05%
04-08-2011,5412.4,5434.5,5323.15,5331.8,-1.51%
05-08-2011,5204.35,5229.65,5116.45,5211.25,0.13%
08-08-2011,5083.85,5204.2,5054.05,5118.5,0.68%
09-08-2011,4947.9,5167,4946.45,5072.85,2.46%
10-08-2011,5196.55,5197.95,5123.35,5161,-0.69%
11-08-2011,5128,5184.95,5121,5138.3,0.20%
12-08-2011,5194.4,5194.45,5053.35,5072.95,-2.39%
16-08-2011,5125.75,5132.2,5015.4,5035.8,-1.79%
17-08-2011,5030.3,5112.15,5017.25,5056.6,0.52%
18-08-2011,5077.95,5078.6,4932.15,4944.15,-2.71%
19-08-2011,4859.3,4893.6,4796.1,4845.65,-0.28%
22-08-2011,4843.7,4910.05,4808.75,4898.8,1.12%
23-08-2011,4925.15,4965.8,4863.8,4948.9,0.48%
24-08-2011,4934.35,4962.4,4875.3,4888.9,-0.93%
25-08-2011,4914.65,4915.85,4825.05,4839.6,-1.55%
26-08-2011,4839.25,4872,4720,4747.8,-1.93%
29-08-2011,4806.2,4934.4,4806.05,4919.6,2.31%
30-08-2011,4973.25,5016.25,4927.55,5001,0.55%
02-09-2011,5109.8,5113.7,4993.35,5040,-1.38%
05-09-2011,4998.9,5030.3,4964.45,5017.2,0.36%
06-09-2011,4993.35,5072.9,4942.9,5064.3,1.40%
07-09-2011,5080.15,5154.5,5076.3,5124.65,0.87%
08-09-2011,5139.2,5169.25,5098.25,5153.25,0.27%
09-09-2011,5161.3,5163.75,5046.8,5059.45,-2.01%
12-09-2011,4981.7,4985.6,4911.25,4946.8,-0.71%
13-09-2011,4977.8,5030.15,4911.05,4940.95,-0.75%
14-09-2011,4965.05,5026.15,4917.4,5012.55,0.95%
15-09-2011,5062.35,5091.45,4967.45,5075.7,0.26%
16-09-2011,5123.35,5143.6,5068.1,5084.25,-0.77%
19-09-2011,5068.4,5068.4,5019.25,5031.95,-0.72%
20-09-2011,5042.55,5149.9,5035.25,5140.2,1.90%
21-09-2011,5153.75,5168.4,5109.85,5133.25,-0.40%
22-09-2011,5054.45,5059.85,4907.75,4923.65,-2.66%
23-09-2011,4873.75,4930.25,4829.6,4867.75,-0.12%
26-09-2011,4878.6,4879.8,4758.85,4835.4,-0.89%
27-09-2011,4905.15,4982.95,4905.15,4971.25,1.33%
28-09-2011,5005.5,5006.05,4918.45,4945.9,-1.21%
29-09-2011,4924.2,5034.25,4906,5015.45,1.82%
30-09-2011,4990.15,5025.55,4924.3,4943.25,-0.95%
03-10-2011,4874.4,4879.15,4823.9,4849.5,-0.51%
04-10-2011,4823.5,4869.75,4728.3,4772.15,-1.08%
05-10-2011,4791.3,4827.8,4741,4751.3,-0.84%
07-10-2011,4883.65,4922.6,4861.2,4888.05,0.09%
10-10-2011,4886.85,4991.15,4882.05,4979.6,1.86%
11-10-2011,5019.9,5045.1,4964,4974.35,-0.92%
12-10-2011,5011.2,5109.8,4997.65,5099.4,1.73%
13-10-2011,5130.8,5136.95,5067.65,5077.85,-1.04%
14-10-2011,5057.35,5141.4,5056.6,5132.3,1.46%
17-10-2011,5156.2,5160.2,5084.5,5118.25,-0.74%
18-10-2011,5049.45,5057.5,5011.05,5037.5,-0.24%
19-10-2011,5080.45,5148.05,5075.3,5139.15,1.14%
20-10-2011,5086.55,5099,5033.95,5091.9,0.11%
21-10-2011,5106.6,5120.75,5037.95,5049.95,-1.12%
24-10-2011,5114.7,5145.65,5084.75,5098.35,-0.32%
25-10-2011,5137.9,5211,5085.55,5191.6,1.03%
26-10-2011,5214.95,5219.25,5196.15,5201.8,-0.25%
28-10-2011,5341.9,5399.7,5322.8,5360.7,0.35%
31-10-2011,5358.9,5360.25,5314.6,5326.6,-0.61%
01-11-2011,5278.6,5310.85,5238.3,5257.95,-0.39%
02-11-2011,5216.75,5300.1,5204.95,5258.45,0.79%
03-11-2011,5241.55,5281.6,5201.85,5265.75,0.46%
04-11-2011,5325.4,5326.45,5256.8,5284.2,-0.78%
08-11-2011,5292.25,5304.25,5252,5289.35,-0.05%
09-11-2011,5309.7,5317.5,5211.75,5221.05,-1.70%
11-11-2011,5159.75,5198.6,5142.25,5168.85,0.18%
14-11-2011,5217.35,5228.9,5140.55,5148.35,-1.34%
15-11-2011,5131.2,5158.75,5052.85,5068.5,-1.24%
16-11-2011,5059.1,5065.2,4989.5,5030.45,-0.57%
17-11-2011,5027.1,5036.8,4919.45,4934.75,-1.87%
18-11-2011,4899.15,4915.9,4837.95,4905.8,0.14%
21-11-2011,4873.8,4873.8,4764.8,4778.35,-2.00%
22-11-2011,4794.85,4854,4782.55,4812.35,0.36%
23-11-2011,4779.5,4779.5,4640.95,4706.45,-1.55%
24-11-2011,4707.55,4771.1,4639.1,4756.45,1.03%
25-11-2011,4731.3,4767.3,4693.1,4710.05,-0.45%
28-11-2011,4769.3,4859.1,4766.4,4851.3,1.69%
29-11-2011,4864.2,4866.1,4787.1,4805.1,-1.23%
30-11-2011,4766.15,4851.55,4754.8,4832.05,1.36%
01-12-2011,4970.85,5011.9,4916.7,4936.85,-0.69%
02-12-2011,4940.85,5062.55,4918.4,5050.15,2.16%
05-12-2011,5036.5,5055.4,5002.55,5039.15,0.05%
07-12-2011,5050.1,5099.25,5032.25,5062.6,0.25%
08-12-2011,5037.4,5049.05,4921.45,4943.65,-1.90%
09-12-2011,4870.75,4918.35,4841.75,4866.7,-0.08%
12-12-2011,4906.85,4910.25,4755.55,4764.6,-2.99%
13-12-2011,4733.6,4824.7,4728.5,4800.6,1.40%
14-12-2011,4788.7,4839.55,4750.4,4763.25,-0.53%
15-12-2011,4712.8,4768.65,4673.85,4746.35,0.71%
16-12-2011,4752.5,4818.85,4628.2,4651.6,-2.17%
19-12-2011,4623.15,4623.15,4555.9,4613.1,-0.22%
20-12-2011,4635.8,4637.25,4531.15,4544.2,-2.02%
21-12-2011,4636.45,4707.35,4601.95,4693.15,1.21%
22-12-2011,4636.9,4740.6,4632.95,4733.85,2.05%
23-12-2011,4763.2,4763.45,4693.2,4714,-1.04%
26-12-2011,4718.15,4787.25,4718.15,4779,1.27%
27-12-2011,4780.2,4800.5,4723.65,4750.5,-0.63%
28-12-2011,4756.2,4756.2,4685.65,4705.8,-1.07%
29-12-2011,4681.15,4701.8,4639.05,4646.25,-0.75%
30-12-2011,4659.95,4690.45,4608.9,4624.3,-0.77%
02-01-2012,4640.2,4645.95,4588.05,4636.75,-0.07%
03-01-2012,4675.8,4773.1,4675.8,4765.3,1.88%
04-01-2012,4774.95,4782.85,4728.85,4749.65,-0.53%
05-01-2012,4749,4779.8,4730.15,4749.95,0.02%
06-01-2012,4724.15,4794.9,4686.85,4754.1,0.63%
07-01-2012,4755.6,4759.4,4743.05,4746.9,-0.18%
09-01-2012,4747.55,4758.7,4695.45,4742.8,-0.10%
10-01-2012,4771.85,4855.9,4768.25,4849.55,1.60%
11-01-2012,4863.15,4877.2,4841.6,4860.95,-0.05%
12-01-2012,4840.95,4869.2,4803.9,4831.25,-0.20%
13-01-2012,4861.95,4898.85,4834.2,4866,0.08%
16-01-2012,4844,4880.8,4827.05,4873.9,0.61%
17-01-2012,4904.5,4975.55,4904,4967.3,1.26%
18-01-2012,4977.75,4980.65,4931.05,4955.8,-0.44%
19-01-2012,4995,5023.8,4991.4,5018.4,0.47%
20-01-2012,5044.85,5064.15,5004.3,5048.6,0.07%
23-01-2012,5025.35,5059.55,5021.35,5046.25,0.41%
24-01-2012,5064.8,5141.05,5049.8,5127.35,1.22%
25-01-2012,5151.5,5174.15,5130.25,5158.3,0.13%
27-01-2012,5216.75,5217,5162.4,5204.7,-0.23%
30-01-2012,5163.55,5166.15,5076.7,5087.3,-1.50%
31-01-2012,5125.25,5215.4,5120.15,5199.25,1.42%
01-02-2012,5198.15,5244.6,5159,5235.7,0.72%
02-02-2012,5272.1,5289.95,5225.75,5269.9,-0.04%
03-02-2012,5276.1,5334.85,5255.55,5325.85,0.93%
06-02-2012,5379.45,5390.05,5327.25,5361.65,-0.33%
07-02-2012,5412.95,5413.35,5322.95,5335.15,-1.46%
08-02-2012,5343.8,5396.9,5325.2,5368.15,0.45%
09-02-2012,5343.05,5423.4,5338.9,5412.35,1.28%
10-02-2012,5399.8,5427.75,5341.05,5381.6,-0.34%
13-02-2012,5382.1,5421.05,5351.4,5390.2,0.15%
14-02-2012,5380.8,5428.05,5377.95,5416.05,0.65%
15-02-2012,5460.6,5542.1,5460.6,5531.95,1.29%
16-02-2012,5513.75,5531.4,5483.75,5521.95,0.15%
17-02-2012,5574.2,5606.7,5545.2,5564.3,-0.18%
21-02-2012,5561.9,5621.5,5561.75,5607.15,0.81%
22-02-2012,5609.75,5629.95,5491.35,5505.35,-1.90%
23-02-2012,5490.05,5537.4,5460.8,5483.3,-0.12%
24-02-2012,5479.15,5521.4,5405.9,5429.3,-0.92%
27-02-2012,5448.1,5449.8,5268.15,5281.2,-3.16%
28-02-2012,5310.5,5391.1,5306.45,5375.5,1.21%
29-02-2012,5424.95,5458.8,5352.25,5385.2,-0.74%
01-03-2012,5366,5372.45,5297.5,5339.75,-0.49%
02-03-2012,5369.45,5392.55,5315.05,5359.35,-0.19%
03-03-2012,5360.05,5369.6,5353.4,5359.4,-0.01%
05-03-2012,5342.55,5344.5,5265.7,5280.35,-1.18%
06-03-2012,5266,5382.05,5206.4,5222.4,-0.83%
07-03-2012,5207.05,5243.85,5171.45,5220.45,0.26%
09-03-2012,5294.1,5342.3,5291.6,5333.55,0.74%
12-03-2012,5420.1,5421.9,5327.3,5359.55,-1.13%
13-03-2012,5391.05,5438.65,5390.8,5429.5,0.71%
14-03-2012,5490.55,5499.4,5437.8,5463.9,-0.49%
15-03-2012,5462.5,5462.5,5362.3,5380.5,-1.52%
16-03-2012,5380.35,5445.65,5305,5317.9,-1.17%
19-03-2012,5337.35,5340.7,5238.55,5257.05,-1.53%
20-03-2012,5257.15,5297.35,5233.25,5274.85,0.34%
21-03-2012,5267.2,5372.35,5256,5364.95,1.82%
22-03-2012,5361.1,5385.95,5205.65,5228.45,-2.54%
23-03-2012,5255.65,5312,5220,5278.2,0.43%
26-03-2012,5274.35,5274.95,5174.9,5184.25,-1.74%
27-03-2012,5242.95,5277.95,5184.65,5243.15,0.00%
28-03-2012,5231.7,5236.55,5169.6,5194.75,-0.71%
29-03-2012,5145.95,5194.3,5135.95,5178.85,0.64%
30-03-2012,5206.6,5307.1,5203.65,5295.55,1.68%
02-04-2012,5296.35,5331.55,5278.8,5317.9,0.41%
03-04-2012,5353.2,5378.75,5344.45,5358.5,0.10%
04-04-2012,5328.65,5338.4,5305.3,5322.9,-0.11%
09-04-2012,5282.5,5287.9,5228,5234.4,-0.92%
10-04-2012,5254.1,5255.8,5211.85,5243.6,-0.20%
11-04-2012,5209.45,5263.65,5190.8,5226.85,0.33%
12-04-2012,5246.75,5290.6,5246.75,5276.85,0.57%
13-04-2012,5255.7,5306.75,5185.4,5207.45,-0.93%
16-04-2012,5190.6,5233.5,5183.5,5226.2,0.68%
17-04-2012,5266.6,5298.2,5208.35,5289.7,0.44%
18-04-2012,5320.7,5342,5293.45,5300,-0.39%
19-04-2012,5320.6,5342.45,5291.3,5332.4,0.22%
20-04-2012,5313.95,5336.15,5245.45,5290.85,-0.44%
23-04-2012,5277.4,5310.55,5187.15,5200.6,-1.48%
24-04-2012,5215.9,5232.35,5180.35,5222.65,0.13%
25-04-2012,5222.2,5236.1,5160.65,5202,-0.39%
26-04-2012,5214.75,5215.6,5179.05,5189,-0.50%
27-04-2012,5189,5223.05,5154.3,5190.6,0.03%
28-04-2012,5209.6,5216.4,5196.35,5209,-0.01%
30-04-2012,5201.45,5262.15,5201.45,5248.15,0.89%
02-05-2012,5254.3,5279.6,5226.45,5239.15,-0.29%
03-05-2012,5211.2,5217.3,5180.65,5188.4,-0.44%
04-05-2012,5166.65,5177.2,5070.6,5086.85,-1.57%
07-05-2012,5017.8,5124.75,4988,5114.15,1.88%
08-05-2012,5114.7,5119.95,4983.6,4999.95,-2.30%
09-05-2012,4967.9,5016.25,4956.45,4974.8,0.14%
10-05-2012,4984.15,5039.3,4950.3,4965.7,-0.37%
11-05-2012,4938.85,4976.25,4906.15,4928.9,-0.20%
14-05-2012,4934.35,4957.2,4874.5,4907.8,-0.54%
15-05-2012,4869.85,4955.2,4868.55,4942.8,1.48%
16-05-2012,4875.3,4882.25,4837.05,4858.25,-0.35%
17-05-2012,4878.6,4922.25,4850.2,4870.2,-0.17%
18-05-2012,4796.4,4908.5,4788.95,4891.45,1.94%
21-05-2012,4888.5,4937.5,4888.5,4906.05,0.36%
22-05-2012,4954.7,4956.35,4849.9,4860.5,-1.94%
23-05-2012,4843,4853.75,4803.95,4835.65,-0.15%
24-05-2012,4863.4,4931.9,4830.15,4921.4,1.18%
25-05-2012,4905.95,4935.8,4889.35,4920.4,0.29%
28-05-2012,4931.7,4994.95,4931.3,4985.65,1.08%
29-05-2012,5005.35,5020.15,4982.15,4990.1,-0.31%
30-05-2012,4964.25,4982.25,4944.9,4950.75,-0.27%
31-05-2012,4896.1,4949.25,4883.55,4924.25,0.57%
01-06-2012,4910.85,4925,4831.75,4841.6,-1.43%
04-06-2012,4797.3,4858.3,4770.35,4848.15,1.05%
05-06-2012,4869.45,4898.95,4847.7,4863.3,-0.13%
06-06-2012,4886.65,5010.45,4886.15,4997.1,2.21%
07-06-2012,5035.35,5059.65,5007.75,5049.65,0.28%
08-06-2012,5044.25,5084.45,4994.8,5068.35,0.48%
11-06-2012,5096.7,5124.45,5040.7,5054.1,-0.84%
12-06-2012,5015.5,5128.9,5015.15,5115.9,1.96%
13-06-2012,5117.55,5144.9,5095.45,5121.45,0.08%
14-06-2012,5105.1,5130,5047.6,5054.75,-1.00%
15-06-2012,5069.55,5146.2,5069.15,5139.05,1.35%
18-06-2012,5174,5190.2,5041.7,5064.25,-2.17%
19-06-2012,5050.8,5113.6,5048.1,5103.85,1.04%
20-06-2012,5114.55,5141.7,5100.7,5120.55,0.12%
21-06-2012,5097.35,5170.4,5093.45,5165,1.31%
22-06-2012,5101.75,5159.8,5094,5146.05,0.86%
25-06-2012,5158.5,5194.6,5105.65,5114.65,-0.86%
26-06-2012,5107.45,5134.55,5095.5,5120.8,0.26%
27-06-2012,5149.45,5160.1,5129.25,5141.9,-0.15%
28-06-2012,5148.95,5159.05,5125.3,5149.15,0.00%
29-06-2012,5191.25,5286.25,5189,5278.9,1.66%
02-07-2012,5283.85,5302.15,5263.35,5278.6,-0.10%
03-07-2012,5298.85,5317,5265.95,5287.95,-0.21%
04-07-2012,5310.4,5317.65,5273.3,5302.55,-0.15%
05-07-2012,5297.05,5333.65,5288.85,5327.3,0.57%
06-07-2012,5324.7,5327.2,5287.75,5316.95,-0.15%
09-07-2012,5283.7,5300.6,5257.75,5275.15,-0.16%
10-07-2012,5286.6,5348.55,5284.55,5345.35,1.10%
11-07-2012,5315.25,5336.45,5300.25,5306.3,-0.17%
12-07-2012,5240,5261.75,5217.7,5235.25,-0.09%
13-07-2012,5242.75,5267.15,5216.85,5227.25,-0.30%
16-07-2012,5232.35,5246.85,5190.45,5197.25,-0.68%
17-07-2012,5228.05,5236.7,5181.7,5192.85,-0.68%
18-07-2012,5199.1,5222.85,5169.05,5216.3,0.33%
19-07-2012,5249.85,5257.75,5233.15,5242.7,-0.14%
20-07-2012,5233.55,5238.7,5197.5,5205.1,-0.55%
23-07-2012,5163.25,5164.2,5108.1,5117.95,-0.89%
24-07-2012,5128.8,5144,5103.25,5128.2,-0.01%
25-07-2012,5118.4,5121.6,5076.6,5109.6,-0.17%
26-07-2012,5126.3,5126.3,5032.4,5043,-1.65%
27-07-2012,5124.3,5149.95,5077.5,5099.85,-0.48%
30-07-2012,5129.75,5206.6,5129.75,5199.8,1.35%
31-07-2012,5214.85,5234.55,5154.05,5229,0.27%
01-08-2012,5220.7,5246.35,5212.65,5240.5,0.38%
02-08-2012,5233.1,5236.9,5209.95,5227.75,-0.10%
03-08-2012,5195.6,5220.2,5164.65,5215.7,0.39%
06-08-2012,5260.85,5293.2,5260.85,5282.55,0.41%
07-08-2012,5295.4,5350.1,5281.65,5336.7,0.77%
08-08-2012,5345.25,5377.6,5331.05,5338,-0.14%
09-08-2012,5348.3,5368.2,5312.1,5322.95,-0.48%
10-08-2012,5308.2,5330.1,5294.1,5320.4,0.23%
13-08-2012,5316.35,5352.45,5309.05,5347.9,0.59%
14-08-2012,5343.25,5387.05,5328.8,5380.35,0.69%
16-08-2012,5385.95,5390.65,5356.65,5362.95,-0.43%
17-08-2012,5368.6,5399.95,5341.7,5366.3,-0.04%
21-08-2012,5368.7,5425.15,5368.7,5421,0.96%
22-08-2012,5395.75,5433.35,5394.8,5412.85,0.32%
23-08-2012,5426.15,5448.6,5393.85,5415.35,-0.20%
24-08-2012,5392.6,5399.65,5371,5386.7,-0.11%
27-08-2012,5387.85,5399.15,5346.65,5350.25,-0.70%
28-08-2012,5348.05,5359.25,5312.6,5334.6,-0.25%
29-08-2012,5343.85,5345.5,5282.7,5287.8,-1.06%
30-08-2012,5268.6,5342.8,5255.05,5315.05,0.87%
31-08-2012,5298.2,5303.25,5238.9,5258.5,-0.75%
03-09-2012,5276.5,5295.8,5243.15,5253.75,-0.43%
04-09-2012,5249.15,5278.35,5233.2,5274,0.47%
05-09-2012,5243.9,5259.5,5215.7,5225.7,-0.35%
06-09-2012,5217.65,5260.6,5217.65,5238.4,0.40%
07-09-2012,5309.45,5347.15,5309.2,5342.1,0.61%
08-09-2012,5343.65,5366.3,5343.45,5358.7,0.28%
10-09-2012,5361.9,5375.45,5349.1,5363.45,0.03%
11-09-2012,5336.1,5393.35,5332.1,5390,1.00%
12-09-2012,5404.45,5435.55,5393.95,5431,0.49%
13-09-2012,5435.2,5447.45,5421.85,5435.35,0.00%
14-09-2012,5528.35,5586.65,5526.95,5577.65,0.88%
17-09-2012,5631.75,5652.2,5585.15,5610,-0.39%
18-09-2012,5602.4,5620.55,5586.45,5600.05,-0.04%
20-09-2012,5536.95,5581.35,5534.9,5554.25,0.31%
21-09-2012,5577,5720,5575.45,5691.15,2.01%
24-09-2012,5691.95,5709.85,5662.75,5669.6,-0.39%
25-09-2012,5674.9,5702.7,5652.45,5673.9,-0.02%
26-09-2012,5653.4,5672.8,5638.65,5663.45,0.18%
27-09-2012,5673.75,5693.7,5639.7,5649.5,-0.43%
28-09-2012,5684.8,5735.15,5683.45,5703.3,0.32%
01-10-2012,5704.75,5722.95,5694,5718.8,0.25%
03-10-2012,5727.7,5743.25,5715.8,5731.25,0.06%
04-10-2012,5751.55,5807.25,5751.35,5787.6,0.62%
05-10-2012,5815,5815.35,4888.2,5746.95,-1.18%
08-10-2012,5751.85,5751.85,5666.2,5676,-1.34%
09-10-2012,5708.15,5728.65,5677.9,5704.6,-0.06%
10-10-2012,5671.15,5686.5,5647.05,5652.15,-0.34%
11-10-2012,5663.5,5721.1,5636.95,5708.05,0.78%
12-10-2012,5681.7,5725,5659.35,5676.05,-0.10%
15-10-2012,5674.25,5693.7,5651.05,5687.25,0.23%
16-10-2012,5705.6,5714,5635.6,5648,-1.02%
17-10-2012,5681.1,5684.35,5633.9,5660.25,-0.37%
18-10-2012,5675.3,5722.5,5650.55,5718.7,0.76%
19-10-2012,5703.3,5711.7,5660,5684.25,-0.34%
22-10-2012,5667.6,5721.55,5658.05,5717.15,0.87%
23-10-2012,5715.65,5720.8,5681.45,5691.4,-0.43%
25-10-2012,5688.8,5718.75,5685.7,5705.3,0.29%
26-10-2012,5683.55,5697.2,5641.75,5664.3,-0.34%
29-10-2012,5665.2,5698.3,5645.1,5665.6,0.01%
30-10-2012,5656.35,5689.9,5589.9,5597.9,-1.04%
31-10-2012,5596.75,5624.4,5583.05,5619.7,0.41%
01-11-2012,5609.85,5649.75,5601.95,5645.05,0.62%
02-11-2012,5696.35,5711.3,5682.55,5697.7,0.02%
05-11-2012,5693.05,5709.2,5679.5,5704.2,0.20%
06-11-2012,5694.1,5730.8,5693.65,5724.4,0.53%
07-11-2012,5718.6,5777.3,5711.4,5760.1,0.72%
08-11-2012,5709,5744.5,5693.95,5738.75,0.52%
09-11-2012,5731.1,5751.7,5677.75,5686.25,-0.79%
12-11-2012,5688.45,5718.9,5665.75,5683.7,-0.08%
13-11-2012,5689.7,5698.25,5660.35,5666.95,-0.40%
15-11-2012,5650.35,5651.65,5603.55,5631,-0.34%
16-11-2012,5624.8,5650.15,5559.8,5574.05,-0.91%
